arxiv_id,title,published
2505.15556,A Survey on Multilingual Mental Disorders Detection from Social Media Data,2025-05-21
2505.14393,Editing Across Languages: A Survey of Multilingual Knowledge Editing,2025-05-20
2505.13259,From Automation to Autonomy: A Survey on Large Language Models in Scientific Discovery,2025-05-19
2505.12970,A Structured Literature Review on Traditional Approaches in Current Natural Language Processing,2025-05-19
2505.12543,Disambiguation in Conversational Question Answering in the Era of LLMs and Agents: A Survey,2025-05-18
2505.11665,Multilingual Prompt Engineering in Large Language Models: A Survey Across NLP Tasks,2025-05-16
2505.10975,Survey of End-to-End Multi-Speaker Automatic Speech Recognition for Monaural Audio,2025-05-16
2505.10924,A Survey on the Safety and Security Threats of Computer-Using Agents: JARVIS or Ultron?,2025-05-16
2505.09777,A Survey on Large Language Models in Multimodal Recommender Systems,2025-05-14
2505.08464,"Large Language Models Meet Stance Detection: A Survey of Tasks, Methods, Applications, Challenges and Future Directions",2025-05-13
2505.08245,"Large Language Model Psychometrics: A Systematic Review of Evaluation, Validation, and Enhancement",2025-05-13
2505.08137,Large Language Models for Computer-Aided Design: A Survey,2025-05-13
2505.07775,Must Read: A Comprehensive Survey of Computational Persuasion,2025-05-12
2505.07460,A Survey on Collaborative Mechanisms Between Large and Small Language Models,2025-05-12
2505.07155,Reassessing Large Language Model Boolean Query Generation for Systematic Reviews,2025-05-12
2505.04921,"Perception, Reason, Think, and Plan: A Survey on Large Multimodal Reasoning Models",2025-05-08
2505.04531,Overcoming Data Scarcity in Generative Language Modelling for Low-Resource Languages: A Systematic Review,2025-05-07
2505.03229,"Survey of Abstract Meaning Representation: Then, Now, Future",2025-05-06
2505.02686,Sailing by the Stars: A Survey on Reward Models and Learning Strategies for Learning from Rewards,2025-05-05
2505.02666,A Survey on Progress in LLM Alignment from the Perspective of Reward Design,2025-05-05
2505.02309,Optimizing LLMs for Resource-Constrained Environments: A Survey of Model Compression Techniques,2025-05-05
2505.01658,A Survey on Inference Engines for Large Language Models: Perspectives on Optimization and Efficiency,2025-05-03
2505.00976,Attack and defense techniques in large language models: A survey and new perspectives,2025-05-02
2505.00551,100 Days After DeepSeek-R1: A Survey on Replication Studies and More Directions for Reasoning Language Models,2025-05-01
2505.00753,LLM-Based Human-Agent Collaboration and Interaction Systems: A Survey,2025-05-01
2505.00049,"Humanizing LLMs: A Survey of Psychological Measurements with Tools, Datasets, and Human-Agent Applications",2025-04-30
2504.20679,Are Information Retrieval Approaches Good at Harmonising Longitudinal Survey Questions in Social Science?,2025-04-29
2504.21051,Multimodal Large Language Models for Medicine: A Comprehensive Survey,2025-04-29
2504.20276,Enhancing Systematic Reviews with Large Language Models: Using GPT-4 and Kimi,2025-04-28
2504.19720,Taming the Titans: A Survey of Efficient LLM Inference Serving,2025-04-28
2506.11012,"A Survey of Task-Oriented Knowledge Graph Reasoning: Status, Applications, and Prospects",2025-04-27
2504.19056,"Generative AI for Character Animation: A Comprehensive Survey of Techniques, Applications, and Future Directions",2025-04-27
2504.18838,Toward Generalizable Evaluation in the LLM Era: A Survey Beyond Benchmarks,2025-04-26
2504.18346,Comparing Uncertainty Measurement and Mitigation Methods for Large Language Models: A Systematic Review,2025-04-25
2504.17704,Safety in Large Reasoning Models: A Survey,2025-04-24
2504.17119,The Rise of Small Language Models in Healthcare: A Comprehensive Survey,2025-04-23
2504.16081,"Survey of Video Diffusion Models: Foundations, Implementations, and Applications",2025-04-22
2504.15585,"A Comprehensive Survey in LLM(-Agent) Full Stack Safety: Data, Training and Deployment",2025-04-22
2504.14891,Retrieval Augmented Generation Evaluation in the Era of Large Language Models: A Comprehensive Survey,2025-04-21
2504.14822,Completing A Systematic Review in Hours instead of Months with Interactive AI Agents,2025-04-21
2504.14117,PEFT A2Z: Parameter-Efficient Fine-Tuning Survey for Large Language and Vision Models,2025-04-19
2504.13685,Deep literature reviews: an application of fine-tuned language models to migration research,2025-04-17
2504.10903,Efficient Reasoning Models: A Survey,2025-04-15
2504.10284,arXiv2Table: Toward Realistic Benchmarking and Evaluation for LLM-Based Literature-Review Table Generation,2025-04-14
2504.09848,"A Survey of Large Language Model-Powered Spatial Intelligence Across Scales: Advances in Embodied Agents, Smart Cities, and Earth Science",2025-04-14
2504.12328,"A Comprehensive Survey of Reward Models: Taxonomy, Applications, Challenges, and Future",2025-04-12
2504.09100,"A Short Survey on Small Reasoning Models: Training, Inference, Applications and Research Directions",2025-04-12
2504.09037,"A Survey of Frontiers in LLM Reasoning: Inference Scaling, Learning to Reason, and Agentic Systems",2025-04-12
2504.08609,A Survey of Machine Learning Models and Datasets for the Multi-label Classification of Textual Hate Speech in English,2025-04-11
2504.08528,On The Landscape of Spoken Language Models: A Comprehensive Survey,2025-04-11
2504.08024,Summarizing Speech: A Comprehensive Survey,2025-04-10
2504.07274,"Language Modeling for the Future of Finance: A Survey into Metrics, Tasks, and Data Opportunities",2025-04-09
2504.07070,A Survey on Personalized and Pluralistic Preference Alignment in Large Language Models,2025-04-09
2504.10499,Graph-based Approaches and Functionalities in Retrieval-Augmented Generation: A Comprehensive Survey,2025-04-08
2504.05496,A Survey on Hypothesis Generation for Scientific Discovery in the Era of Large Language Models,2025-04-07
2504.04717,Beyond Single-Turn: A Survey on Multi-Turn Interactions with Large Language Models,2025-04-07
2504.03151,Why Reasoning Matters? A Survey of Advancements in Multimodal Reasoning (v1),2025-04-04
2504.02800,Survey and Experiments on Mental Disorder Detection via Social Media: From Large Language Models and RAG to Agents,2025-04-03
2504.02917,Bias in Large Language Models Across Clinical Applications: A Systematic Review,2025-04-03
2504.01919,Bridging the Linguistic Divide: A Survey on Leveraging Large Language Models for Machine Translation,2025-04-02
2504.00977,Chinese Grammatical Error Correction: A Survey,2025-04-01
2504.00125,LLMs for Explainable AI: A Comprehensive Survey,2025-03-31
2503.24377,Harnessing the Reasoning Economy: A Survey of Efficient Reasoning for Large Language Models,2025-03-31
2503.24235,"A Survey on Test-Time Scaling in Large Language Models: What, How, Where, and How Well?",2025-03-31
2503.23163,The realization of tones in spontaneous spoken Taiwan Mandarin: a corpus-based survey and theory-driven computational modeling,2025-03-29
2503.23077,Efficient Inference for Large Reasoning Models: A Survey,2025-03-29
2503.23037,"Agentic Large Language Models, a survey",2025-03-29
2503.22458,Evaluating LLM-based Agents for Multi-Turn Conversations: A Survey,2025-03-28
2504.13865,A Survey on (M)LLM-Based GUI Agents,2025-03-27
2503.21614,"A Survey of Efficient Reasoning for Large Reasoning Models: Language, Multimodality, and Beyond",2025-03-27
2503.21460,"Large Language Model Agent: A Survey on Methodology, Applications and Challenges",2025-03-27
2503.22735,Training in translation tools and technologies: Findings of the EMT survey 2023,2025-03-26
2504.08748,A Survey of Multimodal Retrieval-Augmented Generation,2025-03-26
2503.19213,A Survey of Large Language Model Agents for Question Answering,2025-03-24
2503.18888,Toward building next-generation Geocoding systems: a systematic review,2025-03-24
2503.18095,Clarifying Misconceptions in COVID-19 Vaccine Sentiment and Stance Analysis and Their Implications for Vaccine Hesitancy Mitigation: A Systematic Review,2025-03-23
2503.17003,A Survey on Personalized Alignment -- The Missing Piece for Large Language Models in Real-World Applications,2025-03-21
2503.16419,Stop Overthinking: A Survey on Efficient Reasoning for Large Language Models,2025-03-20
2503.16416,Survey on Evaluation of LLM-based Agents,2025-03-20
2503.16585,"Distributed LLMs and Multimodal Large Language Models: A Survey on Advances, Challenges, and Future Directions",2025-03-20
2503.15850,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,2025-03-20
2503.17403,ChatGPT or A Silent Everywhere Helper: A Survey of Large Language Models,2025-03-19
2503.13857,Enabling Inclusive Systematic Reviews: Incorporating Preprint Articles with Large Language Model-Driven Evaluations,2025-03-18
2503.13299,A Survey on Transformer Context Extension: Approaches and Evaluation,2025-03-17
2503.16515,Highlighting Case Studies in LLM Literature Review of Interdisciplinary System Science,2025-03-16
2503.11224,Technologies on Effectiveness and Efficiency: A Survey of State Spaces Models,2025-03-14
2503.10814,Thinking Machines: A Survey of LLM based Reasoning Strategies,2025-03-13
2503.13505,Ensemble Learning for Large Language Models in Text and Code Generation: A Survey,2025-03-13
2504.01963,LLMs Working in Harmony: A Survey on the Technological Aspects of Building Effective LLM-Based Multi Agent Systems,2025-03-13
2503.09701,Reassessing Active Learning Adoption in Contemporary NLP: A Community Survey,2025-03-12
2503.09567,Towards Reasoning Era: A Survey of Long Chain-of-Thought for Reasoning Large Language Models,2025-03-12
2503.08979,"Agentic AI for Scientific Discovery: A Survey of Progress, Challenges, and Future Directions",2025-03-12
2503.16498,"Llms, Virtual Users, and Bias: Predicting Any Survey Question Without Human Data",2025-03-11
2503.10677,A Survey on Knowledge-Oriented Retrieval-Augmented Generation,2025-03-11
2503.10665,Small Vision-Language Models: A Survey on Compact Architectures and Techniques,2025-03-09
2503.06072,A Survey on Post-training of Large Language Models,2025-03-08
2503.05992,Psycholinguistic Analyses in Software Engineering Text: A Systematic Literature Review,2025-03-08
2503.05613,A Survey on Sparse Autoencoders: Interpreting the Internal Mechanisms of Large Language Models,2025-03-07
2503.04490,Large Language Models in Bioinformatics: A Survey,2025-03-06
2503.04135,Biological Sequence with Language Model Prompting: A Survey,2025-03-06
2503.02776,Implicit Bias in LLMs: A Survey,2025-03-04
2503.01513,Evaluation and Facilitation of Online Discussions in the LLM Era: A Survey,2025-03-03
2503.01424,From Hypothesis to Publication: A Comprehensive Survey of AI-Driven Research Support Systems,2025-03-03
2503.01159,Large Language Models for Healthcare Text Classification: A Systematic Review,2025-03-03
2503.00278,NeuroLit Navigator: A Neurosymbolic Approach to Scholarly Article Searches for Systematic Reviews,2025-03-01
2503.00172,A Survey of Uncertainty Estimation Methods on Large Language Models,2025-02-28
2503.05788,Emergent Abilities in Large Language Models: A Survey,2025-02-28
2502.20478,Explainable AI for Clinical Outcome Prediction: A Survey of Clinician Perceptions and Preferences,2025-02-27
2502.20140,Telephone Surveys Meet Conversational AI: Evaluating a LLM-Based Telephone Survey System at Scale,2025-02-27
2502.19784,NaijaNLP: A Survey of Nigerian Low-Resource Languages,2025-02-27
2502.19732,Speculative Decoding and Beyond: An In-Depth Survey of Techniques,2025-02-27
2502.19548,When Large Language Models Meet Speech: A Survey on Integration Approaches,2025-02-26
2502.19411,"Code to Think, Think to Code: A Survey on Code-Enhanced Reasoning and Reasoning-Driven Code Intelligence in LLMs",2025-02-26
2502.19008,Binary Neural Networks for Large Language Model: A Survey,2025-02-26
2502.18969,(Mis)Fitting: A Survey of Scaling Laws,2025-02-26
2502.18746,A Survey of Automatic Prompt Optimization with Instruction-focused Heuristic-based Search Algorithm,2025-02-26
2502.18282,Better Aligned with Survey Respondents or Training Data? Unveiling Political Leanings of LLMs on U.S. Supreme Court Cases,2025-02-25
2502.18036,Harnessing Multiple Large Language Models: A Survey on LLM Ensemble,2025-02-25
2502.17364,Bridging Gaps in Natural Language Processing for Yorùbá: A Systematic Review of a Decade of Progress and Prospects,2025-02-24
2502.16923,A Systematic Survey of Automatic Prompt Optimization Techniques,2025-02-24
2503.00020,A Systematic Review of Open Datasets Used in Text-to-Image (T2I) Gen AI Model Safety,2025-02-23
2503.01854,A Comprehensive Survey of Machine Unlearning Techniques for Large Language Models,2025-02-22
2502.17504,Protein Large Language Models: A Comprehensive Survey,2025-02-21
2502.15871,A Comprehensive Survey on the Trustworthiness of Large Language Models in Healthcare,2025-02-21
2502.15652,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,2025-02-21
2502.14862,Interpretable Text Embeddings and Text Similarity Explanation: A Survey,2025-02-20
2502.14425,A Survey on Data Contamination for Large Language Models,2025-02-20
2502.14333,A Survey on Feedback-based Multi-step Reasoning for Large Language Models on Mathematics,2025-02-20
2502.14321,Beyond Self-Talk: A Communication-Centric Survey of LLM-Based Multi-Agent Systems,2025-02-20
2502.13012,Towards a Design Guideline for RPA Evaluation: A Survey of Large Language Model-Based Role-Playing Agents,2025-02-18
2502.12965,Text Classification Under Class Distribution Shift: A Survey,2025-02-18
2502.12598,Bring Your Own Knowledge: A Survey of Methods for LLM Knowledge Expansion,2025-02-18
2502.12435,A Survey on Large Language Models for Automated Planning,2025-02-18
2502.12289,Evaluating Step-by-step Reasoning Traces: A Survey,2025-02-17
2502.12051,How to Upscale Neural Networks with Scaling Law? A Survey and Practical Guidelines,2025-02-17
2502.11767,From Selection to Generation: A Survey of LLM-based Active Learning,2025-02-17
2502.11508,"Chinese Spelling Correction: A Comprehensive Survey of Progress, Challenges, and Opportunities",2025-02-17
2502.11221,PlanGenLLMs: A Modern Survey of LLM Planning Capabilities,2025-02-16
2502.11211,A Survey of LLM-based Agents in Medicine: How far are we from Baymax?,2025-02-16
2502.11095,A Survey of Large Language Models in Psychotherapy: Current Landscape and Future Directions,2025-02-16
2502.10708,Injecting Domain-Specific Knowledge into Large Language Models: A Comprehensive Survey,2025-02-15
2502.09100,Logical Reasoning in Large Language Models: A Survey,2025-02-13
2502.15573,A Survey of QUD Models for Discourse Processing,2025-02-13
2502.08826,Ask in Any Modality: A Comprehensive Survey on Multimodal Retrieval-Augmented Generation,2025-02-12
2502.08796,A Systematic Review on the Evaluation of Large Language Models in Theory of Mind Tasks,2025-02-12
2502.10450,"Trustworthy AI: Safety, Bias, and Privacy -- A Survey",2025-02-11
2502.07855,Vision-Language Models for Edge Networks: A Comprehensive Survey,2025-02-11
2502.07541,Detecting Greenwashing: A Natural Language Processing Literature Survey,2025-02-11
2502.06470,"A Survey of Theory of Mind in Large Language Models: Evaluations, Representations, and Safety Risks",2025-02-10
2502.08660,A Systematic Survey of Semantic Role Labeling in the Era of Pretrained Language Models,2025-02-09
2502.05568,Large Multimodal Models for Low-Resource Languages: A Survey,2025-02-08
2502.06872,Towards Trustworthy Retrieval Augmented Generation for Large Language Models: A Survey,2025-02-08
2502.05151,"Transforming Science with Large Language Models: A Survey on AI-assisted Scientific Discovery, Experimentation, Content Generation, and Evaluation",2025-02-07
2502.06851,Survey on Vision-Language-Action Models,2025-02-07
2502.04022,Quantification of Biodiversity from Historical Survey Text with LLM-based Best-Worst Scaling,2025-02-06
2502.03827,"A comprehensive survey of contemporary Arabic sentiment analysis: Methods, Challenges, and Future Directions",2025-02-06
2502.01524,Efficiently Integrate Large Language Models with Visual Perception: A Survey from the Training Paradigm Perspective,2025-02-03
2502.00837,Explainability in Practice: A Survey of Explainable NLP Across Various Domains,2025-02-02
2502.00681,A Survey of Quantized Graph Representation Learning: Connecting Graph Structures with Large Language Models,2025-02-02
2502.05206,Safety at Scale: A Comprehensive Survey of Large Model and Agent Safety,2025-02-02
2502.00409,Doing More with Less: A Survey on Routing Strategies for Resource Optimisation in Large Language Model-Based Systems,2025-02-01
2501.18845,"Text Data Augmentation for Large Language Models: A Comprehensive Survey of Methods, Challenges, and Opportunities",2025-01-31
2501.17830,A Comprehensive Survey on Legal Summarization: Challenges and Future Directions,2025-01-29
2501.16836,Misspellings in Natural Language Processing: A survey,2025-01-28
2501.16112,Survey: Understand the challenges of MachineLearning Experts using Named EntityRecognition Tools,2025-01-27
2501.17181,An AI-Driven Live Systematic Reviews in the Brain-Heart Interconnectome: Minimizing Research Waste and Advancing Evidence Synthesis,2025-01-25
2501.13419,"A Survey of Code-switched Arabic NLP: Progress, Challenges, and Future Directions",2025-01-23
2501.12557,Understanding the LLM-ification of CHI: Unpacking the Impact of LLMs at CHI through a Systematic Literature Review,2025-01-22
2501.12011,Reference-free Evaluation Metrics for Text Generation: A Survey,2025-01-21
2501.13958,A Survey of Graph Retrieval-Augmented Generation for Customized Large Language Models,2025-01-21
2501.11632,"Biomedical Knowledge Graph: A Survey of Domains, Tasks, and Real-World Applications",2025-01-20
2501.13947,A Comprehensive Survey on Integrating Large Language Models with Knowledge-Based Methods,2025-01-19
2501.10326,Large language models for automated scholarly paper review: A survey,2025-01-17
2501.10319,Natural Language Processing of Privacy Policies: A Survey,2025-01-17
2501.09959,A Survey on Multi-Turn Interaction Capabilities of Large Language Models,2025-01-17
2501.09686,Towards Large Reasoning Models: A Survey of Reinforced Reasoning with Large Language Models,2025-01-16
2501.09136,Agentic Retrieval-Augmented Generation: A Survey on Agentic RAG,2025-01-15
2501.08296,A Survey on Pedophile Attribution Techniques for Online Platforms,2025-01-14
2501.07766,Large Language Models for Knowledge Graph Embedding: A Survey,2025-01-14
2501.07670,A Survey of Early Exit Deep Neural Networks in NLP,2025-01-13
2501.06932,Harnessing Large Language Models for Disaster Management: A Survey,2025-01-12
2501.06557,A Survey on Spoken Italian Datasets and Corpora,2025-01-11
2501.05714,"How to Enable Effective Cooperation Between Humans and NLP Models: A Survey of Principles, Formalizations, and Beyond",2025-01-10
2501.05443,A survey of textual cyber abuse detection using cutting-edge language models and large language models,2025-01-09
2502.15702,Large language models streamline automated systematic review: A preliminary study,2025-01-09
2501.04306,LLM4SR: A Survey on Large Language Models for Scientific Research,2025-01-08
2501.05468,LatteReview: A Multi-Agent Framework for Systematic Review Automation Using Large Language Models,2025-01-05
2501.02497,A Survey of Test-Time Compute: From Intuitive Inference to Deliberate Reasoning,2025-01-05
2501.02235,"Survey on Question Answering over Visually Rich Documents: Methods, Challenges, and Trends",2025-01-04
2501.02189,"A Survey of State of the Art Large Vision Language Models: Alignment, Benchmark, Evaluations and Challenges",2025-01-04
2501.04040,A Survey on Large Language Models with some Insights on their Capabilities and Limitations,2025-01-03
2501.05465,Small Language Models (SLMs) Can Still Pack a Punch: A survey (updated 2026),2025-01-03
2501.01030,Reasoning based on symbolic and parametric knowledge bases: a survey,2025-01-02
2412.20367,Enhancing Code LLMs with Reinforcement Learning in Code Generation: A Survey,2024-12-29
2412.19994,From Generalist to Specialist: A Survey of Large Language Models for Chemistry,2024-12-28
2412.18163,"Survey of Pseudonymization, Abstractive Summarization & Spell Checker for Hindi and Marathi",2024-12-24
2412.17686,Large Language Model Safety: A Holistic Survey,2024-12-23
2412.17558,A Survey of Query Optimization in Large Language Models,2024-12-23
2412.17481,A Survey on LLM-based Multi-Agent System: Recent Advances and New Frontiers in Application,2024-12-23
2412.17049,Modular Conversational Agents for Surveys and Interviews,2024-12-22
2412.15360,Decade of Natural Language Processing in Chronic Pain: A Systematic Review,2024-12-19
2412.15004,From Vulnerabilities to Remediation: A Systematic Literature Review of LLMs in Code Security,2024-12-19
2412.14847,A Survey of RWKV,2024-12-19
2412.14352,A Survey on LLM Inference-Time Self-Improvement,2024-12-18
2412.14222,A Survey on Large Language Model-based Agents for Statistics and Data Science,2024-12-18
2412.13612,"Large Language Models for Automated Literature Review: An Evaluation of Reference Generation, Abstract Writing, and Review Composition",2024-12-18
2412.12767,A Survey of Calibration Process for Black-Box LLMs,2024-12-17
2412.12472,Knowledge Boundary of Large Language Models: A Survey,2024-12-17
2412.12456,"Graph Learning in the Era of LLMs: A Survey from the Perspective of Data, Models, and Tasks",2024-12-17
2412.11936,"A Survey of Mathematical Reasoning in the Era of Multimodal Large Language Model: Benchmark, Method & Challenges",2024-12-16
2412.11694,From Specific-MLLMs to Omni-MLLMs: A Survey on MLLMs Aligned with Multi-modalities,2024-12-16
2412.18619,Next Token Prediction Towards Multimodal Intelligence: A Comprehensive Survey,2024-12-16
2412.15249,"LitLLMs, LLMs for Literature Review: Are we there yet?",2024-12-15
2412.15247,Streamlining Systematic Reviews: A Novel Application of Large Language Models,2024-12-14
2412.09165,When Text Embedding Meets Large Language Model: A Comprehensive Survey,2024-12-12
2412.08578,Machine Learning Information Retrieval and Summarisation to Support Systematic Review on Outcomes Based Contracting,2024-12-11
2412.08291,Code LLMs: A Taxonomy-based Survey,2024-12-11
2412.08158,How Vision-Language Tasks Benefit from Large Pre-trained Models: A Survey,2024-12-11
2412.06602,Towards Controllable Speech Synthesis in the Era of Large Language Models: A Systematic Survey,2024-12-09
2412.05579,LLMs-as-Judges: A Comprehensive Survey on LLM-based Evaluation Methods,2024-12-07
2412.05563,"A Survey on Uncertainty Quantification of Large Language Models: Taxonomy, Open Research Challenges, and Future Directions",2024-12-07
2412.10400,Reinforcement Learning Enhanced LLMs: A Survey,2024-12-05
2412.03817,Detecting Redundant Health Survey Questions Using Language-agnostic BERT Sentence Embedding (LaBSE),2024-12-05
2412.02980,"Surveying the Effects of Quality, Diversity, and Complexity in Synthetic Data From Large Language Models",2024-12-04
2412.02142,Personalized Multimodal Large Language Models: A Survey,2024-12-03
2412.04498,Large Language Models in Politics and Democracy: A Comprehensive Survey,2024-12-01
2412.00425,Was that Sarcasm?: A Literature Survey on Sarcasm Detection,2024-11-30
2412.00323,Cognitive Biases in Large Language Models: A Survey and Mitigation Experiments,2024-11-30
2412.00230,"Clinical Document Corpora -- Real Ones, Translated and Synthetic Substitutes, and Assorted Domain Proxies: A Survey of Diversity in Corpus Design, with Focus on German Text Data",2024-11-29
2411.19017,A Survey on Automatic Online Hate Speech Detection in Low-Resource Languages,2024-11-28
2411.18583,Automated Literature Review Using NLP Techniques and LLM-Based Retrieval-Augmented Generation,2024-11-27
2411.18279,Large Language Model-Brained GUI Agents: A Survey,2024-11-27
2411.18157,A survey on cutting-edge relation extraction techniques based on language models,2024-11-27
2411.17558,Natural Language Understanding and Inference with MLLM in Visual Question Answering: A Survey,2024-11-26
2411.16613,Recent Trends in Linear Text Segmentation: a Survey,2024-11-25
2411.16403,Adapter-based Approaches to Knowledge-enhanced Language Models -- A Survey,2024-11-25
2411.15594,A Survey on LLM-as-a-Judge,2024-11-23
2411.15296,MME-Survey: A Comprehensive Survey on Evaluation of Multimodal LLMs,2024-11-22
2411.14499,Understanding World or Predicting Future? A Comprehensive Survey of World Models,2024-11-21
2411.14493,From Statistical Methods to Pre-Trained Models; A Survey on Automatic Speech Recognition for Resource Scarce Urdu Language,2024-11-20
2411.13157,Closer Look at Efficient Inference Methods: A Survey of Speculative Decoding,2024-11-20
2411.14472,Exploring the Potential Role of Generative AI in the TRAPD Procedure for Survey Translation,2024-11-18
2411.14463,Leveraging AI and NLP for Bank Marketing: A Systematic Review and Gap Analysis,2024-11-17
2411.10298,Topological Data Analysis Applications in Natural Language Processing: A Survey,2024-11-15
2411.09937,Refined and Segmented Price Sentiment Indices from Survey Comments,2024-11-15
2411.13577,WavChat: A Survey of Spoken Dialogue Models,2024-11-15
2411.09539,Fine-tuning Large Language Models with Limited Data: A Survey and Practical Guide,2024-11-14
2411.09497,The Use of Readability Metrics in Legal Text: A Systematic Literature Review,2024-11-14
2411.09259,Jailbreak Attacks and Defenses against Multimodal Generative Models: A Survey,2024-11-14
2411.09166,Unstructured Text Enhanced Open-domain Dialogue System: A Systematic Survey,2024-11-14
2411.14453,Direct Speech-to-Speech Neural Machine Translation: A Survey,2024-11-13
2411.10477,A Survey on Importance of Homophones Spelling Correction Model for Khmer Authors,2024-11-11
2411.06837,"Persuasion with Large Language Models: A Survey of Empirical Evidence, Study Methodologies, and Ethical Implications",2024-11-11
2411.06159,Mixture of Knowledge Minigraph Agents for Literature Review Generation,2024-11-09
2411.05902,Autoregressive Models in Vision: A Survey,2024-11-08
2411.04585,The State and Fate of Summarization Datasets: A Survey,2024-11-07
2411.02018,Shortcut Learning in In-Context Learning: A Survey,2024-11-04
2411.03350,"A Comprehensive Survey of Small Language Models in the Era of Large Language Models: Techniques, Enhancements, Applications, Collaboration with LLMs, and Trustworthiness",2024-11-04
2411.00860,Survey of Cultural Awareness in Language Models: Text and Beyond,2024-10-30
2411.05025,LLMs as Research Tools: A Large Scale Survey of Researchers' Usage and Perceptions,2024-10-30
2411.00027,Personalization of Large Language Models: A Survey,2024-10-29
2410.22370,Survey of User Interface Design and Interaction Techniques in Generative AI Applications,2024-10-28
2410.21360,A Survey on Automatic Credibility Assessment Using Textual Credibility Signals in the Era of Large Language Models,2024-10-28
2410.20695,Combining Domain-Specific Models and LLMs for Automated Disease Phenotyping from Survey Data,2024-10-28
2410.20011,A Survey of Small Language Models,2024-10-25
2410.21306,"Natural Language Processing for the Legal Domain: A Survey of Tasks, Datasets, Models, and Challenges",2024-10-25
2410.18966,Does Data Contamination Detection Work (Well) for LLMs? A Survey and Evaluation on Detection Assumptions,2024-10-24
2410.18882,A Survey of Multimodal Sarcasm Detection,2024-10-24
2410.19878,Parameter-Efficient Fine-Tuning in Large Models: A Survey of Methodologies,2024-10-24
2410.18670,Health Misinformation in Social Networks: A Survey of IT Approaches,2024-10-24
2410.18529,"Instructional Text Across Disciplines: A Survey of Representations, Downstream Tasks, and Open Challenges Toward Capable AI Agents",2024-10-24
2410.18390,Monolingual and Multilingual Misinformation Detection for Low-Resource Languages: A Comprehensive Survey,2024-10-24
2410.17532,"Responsible Multilingual Large Language Models: A Survey of Development, Applications, and Societal Impact",2024-10-23
2410.16498,Natural Language Processing for Human Resources: A Survey,2024-10-21
2410.16392,Scaffolded Language Models with Language Supervision for Mixed-Autonomy: A Survey,2024-10-21
2410.16204,Machine Learning Approaches for Mental Illness Detection on Social Media: A Systematic Review of Biases and Methodological Challenges,2024-10-21
2410.15595,"A Comprehensive Survey of Direct Preference Optimization: Datasets, Theories, Variants, and Applications",2024-10-21
2410.15576,A Survey of Conversational Search,2024-10-21
2410.15326,A Survey of Uncertainty Estimation in LLMs: Theory Meets Practice,2024-10-20
2410.15144,A survey of neural-network-based methods utilising comparable data for finding translation equivalents,2024-10-19
2410.15019,A Survey of Ontology Expansion for Conversational Understanding,2024-10-19
2410.14677,Are AI Detectors Good Enough? A Survey on Quality of Datasets With Machine-Generated Texts,2024-10-18
2410.12896,A Survey on Data Synthesis and Augmentation for Large Language Models,2024-10-16
2410.12388,Prompt Compression for Large Language Models: A Survey,2024-10-16
2410.14733,Knowledge Graph Embeddings: A Comprehensive Survey on Capturing Relation Properties,2024-10-16
2410.11381,Survey and Evaluation of Converging Architecture in LLMs based on Footsteps of Operations,2024-10-15
2410.11123,A Systematic Review on Prompt Engineering in Large Language Models for K-12 STEM Education,2024-10-14
2410.09948,State of NLP in Kenya: A Survey,2024-10-13
2410.09399,Text Classification using Graph Convolutional Networks: A Comprehensive Survey,2024-10-12
2410.14716,A Systematic Survey on Large Language Models for Algorithm Design,2024-10-11
2410.12843,Exploring Prompt Engineering: A Systematic Review with SWOT Analysis,2024-10-09
2410.03105,Mamba in Vision: A Comprehensive Survey of Techniques and Applications,2024-10-04
2410.12837,"A Comprehensive Survey of Retrieval-Augmented Generation (RAG): Evolution, Current Landscape and Future Directions",2024-10-03
2410.02650,Undesirable Memorization in Large Language Models: A Survey,2024-10-03
2410.03751,Recent Advances in Speech Language Models: A Survey,2024-10-01
2409.20204,Divided by discipline? A systematic literature review on the quantification of online sexism and misogyny using a semi-automated approach,2024-09-30
2409.19737,"A Systematic Review of NLP for Dementia -- Tasks, Datasets and Opportunities",2024-09-29
2409.18786,A Survey on the Honesty of Large Language Models,2024-09-27
2409.18538,A Survey on Complex Tasks for Goal-Directed Interactive Agents,2024-09-27
2409.17467,What is the social benefit of hate speech detection research? A Systematic Review,2024-09-26
2409.16694,"A Survey of Low-bit Large Language Models: Basics, Systems, and Algorithms",2024-09-25
2409.15790,"Small Language Models: Survey, Measurements, and Insights",2024-09-24
2409.15690,A Survey of Stance Detection on Social Media: New Directions and Perspectives,2024-09-24
2409.14924,Retrieval Augmented Generation (RAG) and Beyond: A Comprehensive Survey on How to Make your LLMs use External Data More Wisely,2024-09-23
2409.14195,"The Imperative of Conversation Analysis in the Era of LLMs: A Survey of Tasks, Techniques, and Trends",2024-09-21
2409.14165,A Survey on Large Language Model-empowered Autonomous Driving,2024-09-21
2409.13594,"Cross-Target Stance Detection: A Survey of Techniques, Datasets, and Challenges",2024-09-20
2409.13521,A Survey on Moral Foundation Theory and Pre-Trained Language Models: Current Advances and Challenges,2024-09-20
2409.13385,Contextual Compression in Retrieval-Augmented Generation for Large Language Models: A Survey,2024-09-20
